id_election,insee,position,Code INSEE,Code Postal,Nuance_interco,annee,dep_x,dep_y,dept,election,president_nom,president_prenom,tour,Nom,prenom,Nuance,voix_pct_
2014_muni_t1,07225,1,07225,07430,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,SABATIER,René,LDVD,100.0
2014_muni_t1,07225,2,07225,07430,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,,,,
2014_muni_t1,07227,1,07227,07430,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,OLLIVIER,Martine,LDVD,63.82636655948553
2014_muni_t1,07227,2,07227,07430,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,BOSSY,Robert,LDVG,36.17363344051447
2014_muni_t1,07231,1,07231,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,ABEILLON,Paul,LDVD,66.71608598962194
2014_muni_t1,07231,2,07231,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,PONS,Claude,LDVD,33.283914010378055
2014_muni_t1,07236,1,07236,07410,LUD,2014,07,07,07,2014_muni,sausset,Frédéric,t1,CHAUVIN,Jean-Paul,LDVD,100.0
2014_muni_t1,07236,2,07236,07410,LUD,2014,07,07,07,2014_muni,sausset,Frédéric,t1,,,,
2014_muni_t1,07240,1,07240,07800,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,BERGER,Bernard,LDVD,100.0
2014_muni_t1,07240,2,07240,07800,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,,,,
2014_muni_t1,07245,1,07245,07300,LUD,2014,07,07,07,2014_muni,sausset,Frédéric,t1,ARZALIER,André,LDVD,100.0
2014_muni_t1,07245,2,07245,07300,LUD,2014,07,07,07,2014_muni,sausset,Frédéric,t1,,,,
2014_muni_t1,07255,1,07255,07000,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,FOUGEIROL,Julien,LDVG,53.6754507628294
2014_muni_t1,07255,2,07255,07000,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,LEVEQUE,Michel,LDVD,46.3245492371706
2014_muni_t1,07259,1,07259,07700,NC,2014,07,07,07,2014_muni,croizier,Jean-Paul,t1,RIVIER,Pierre-Louis,LDVD,51.162790697674424
2014_muni_t1,07259,2,07259,07700,NC,2014,07,07,07,2014_muni,croizier,Jean-Paul,t1,PUJUGUET-GUIGUE,Brigitte,LDVG,48.837209302325576
2014_muni_t1,07261,1,07261,07800,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,CIVAT,Jean-Louis,LDVD,100.0
2014_muni_t1,07261,2,07261,07800,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,,,,
2014_muni_t1,07264,1,07264,07700,NC,2014,07,07,07,2014_muni,croizier,Jean-Paul,t1,BOUCHON,Michel,LDVG,100.0
2014_muni_t1,07264,2,07264,07700,NC,2014,07,07,07,2014_muni,croizier,Jean-Paul,t1,,,,
2014_muni_t1,07265,1,07265,07100,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,ARCHIER,Alain,LDVG,100.0
2014_muni_t1,07265,2,07265,07100,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,,,,
2014_muni_t1,07269,1,07269,07310,LDVD,2014,07,07,07,2014_muni,chabal,Jacques,t1,CHAPUS,Simon,LDVG,54.91251682368775
2014_muni_t1,07269,2,07269,07310,LDVD,2014,07,07,07,2014_muni,chabal,Jacques,t1,BEAL,André,LDVD,45.08748317631225
2014_muni_t1,07279,1,07279,07220,NC,2014,07,07,07,2014_muni,croizier,Jean-Paul,t1,RIEU,Roland,LDVG,55.47765118317266
2014_muni_t1,07279,2,07279,07220,NC,2014,07,07,07,2014_muni,croizier,Jean-Paul,t1,MATHON,Christophe,LDVG,44.522348816827346
2014_muni_t1,07281,1,07281,07130,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,DUBAY,Jacques,LDVD,75.06567948411751
2014_muni_t1,07281,2,07281,07130,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,MALAVIEILLE,Valérie,LSOC,24.934320515882494
2014_muni_t1,07289,1,07289,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,REYNIER,Serge,LDVG,100.0
2014_muni_t1,07289,2,07289,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,,,,
2014_muni_t1,07292,1,07292,07290,NC,2014,07,07,07,2014_muni,martin,Brigitte,t1,BUCHE,Gérard,LDVG,100.0
2014_muni_t1,07292,2,07292,07290,NC,2014,07,07,07,2014_muni,martin,Brigitte,t1,,,,
2014_muni_t1,07296,1,07296,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,CHAZE,Max,LDVG,70.6462212486309
2014_muni_t1,07296,2,07296,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,PAILHES,Jean-Marie,LDVD,29.353778751369113
2014_muni_t1,07308,1,07308,07370,LSOC,2014,07,26,26,2014_muni,jouvet,Pierre,t1,ALLOUA,Jacques,LDVD,100.0
2014_muni_t1,07308,2,07308,07370,LSOC,2014,07,26,26,2014_muni,jouvet,Pierre,t1,,,,
2014_muni_t1,07309,1,07309,07290,NC,2014,07,07,07,2014_muni,martin,Brigitte,t1,GIRAUD,Pierre,LDVD,100.0
2014_muni_t1,07309,2,07309,07290,NC,2014,07,07,07,2014_muni,martin,Brigitte,t1,,,,
2014_muni_t1,07313,1,07313,07340,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,TORGUE,Laurent,LDVD,100.0
2014_muni_t1,07313,2,07313,07340,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,,,,
2014_muni_t1,07316,1,07316,07130,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,BERTRAND,Gisèle,LDVG,100.0
2014_muni_t1,07316,2,07316,07130,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,,,,
2014_muni_t1,07317,1,07317,07340,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,SEUX,Robert,LDVG,100.0
2014_muni_t1,07317,2,07317,07340,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,,,,
2014_muni_t1,07322,1,07322,07330,NC,2014,07,07,07,2014_muni,d'imperio,Cédric,t1,TESTON,Daniel,LDVD,100.0
2014_muni_t1,07322,2,07322,07330,NC,2014,07,07,07,2014_muni,d'imperio,Cédric,t1,,,,
2014_muni_t1,07323,1,07323,07130,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,CHANTRE,Christophe,LDVD,58.86075949367089
2014_muni_t1,07323,2,07323,07130,LDVD,2014,07,07,07,2014_muni,dubay,Jacques,t1,MONTAT,Françoise,LDVG,41.139240506329116
2014_muni_t1,07324,1,07324,07300,LUD,2014,07,07,07,2014_muni,sausset,Frédéric,t1,SAUSSET,Frédéric,LUD,65.47200749590067
2014_muni_t1,07324,2,07324,07300,LUD,2014,07,07,07,2014_muni,sausset,Frédéric,t1,CROUZET,Mauricette,LUG,34.527992504099316
2014_muni_t1,07325,1,07325,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,SOUTEYRAND,Marc,LDVD,54.385964912280706
2014_muni_t1,07325,2,07325,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,VEYRADIER,Jean-Marc,LDVD,28.947368421052634
2014_muni_t1,07330,1,07330,07150,LDVD,2014,07,07,07,2014_muni,thibon,Max,t1,PESCHIER,Pierre,LDVD,50.52395209580839
2014_muni_t1,07330,2,07330,07150,LDVD,2014,07,07,07,2014_muni,thibon,Max,t1,BENAHMED,Claude,LUG,49.47604790419162
2014_muni_t1,07331,1,07331,07600,,2014,07,07,07,2014_muni,buffet,Louis,t1,FLORY,Jean-Claude,LUD,74.4130330618112
2014_muni_t1,07331,2,07331,07600,,2014,07,07,07,2014_muni,buffet,Louis,t1,MOULA,Hervé,LDVG,25.586966938188787
2014_muni_t1,07334,1,07334,07140,LSOC,2014,07,07,07,2014_muni,manifacier,Jean Paul,t1,MANIFACIER,Jean-Paul,LSOC,52.362459546925564
2014_muni_t1,07334,2,07334,07140,LSOC,2014,07,07,07,2014_muni,manifacier,Jean Paul,t1,VIGIER,Bruno,LDVD,47.637540453074436
2014_muni_t1,07337,1,07337,07430,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,OLAGNE,Patrick,LDVD,100.0
2014_muni_t1,07337,2,07337,07430,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,,,,
2014_muni_t1,07338,1,07338,07240,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,FINIELS,Martine,LSOC,58.141674333026685
2014_muni_t1,07338,2,07338,07240,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,DE PIERREFEU,Frank,LDVD,41.85832566697332
2014_muni_t1,07339,1,07339,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,TOURVIEILHE,Max,LDVD,55.992141453831046
2014_muni_t1,07339,2,07339,07200,,2014,07,07,07,2014_muni,buffet,Louis,t1,GANDON,Jean-Claude,LDVG,44.00785854616896
2014_muni_t1,07340,1,07340,07000,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,LOUCHE,Alain,LUG,66.5163472378805
2014_muni_t1,07340,2,07340,07000,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,CHEVALIER,Yves,LDVG,33.483652762119505
2014_muni_t1,07342,1,07342,07690,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,TOULARASTEL,Thomas,LDVG,100.0
2014_muni_t1,07342,2,07342,07690,LUG,2014,07,07,07,2014_muni,plenet,Simon,t1,,,,
2014_muni_t1,07349,1,07349,07800,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,BROTTES,Bernard,LDVD,56.471672040534315
2014_muni_t1,07349,2,07349,07800,UG,2014,07,07,07,2014_muni,serre,Laetitia,t1,BOLOMEY,Marc,LUG,43.528327959465685
2014_muni_t1,08003,1,08003,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,DECOBERT,Philippe,LDVG,51.17581187010079
2014_muni_t1,08003,2,08003,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,GERARDIN,Jean-Pascal,LDVD,48.82418812989921
2014_muni_t1,08024,1,08024,08190,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,BRIOIS,Jean-Marc,LDVD,100.0
2014_muni_t1,08024,2,08024,08190,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,,,,
2014_muni_t1,08025,1,08025,08130,NC,2014,08,08,08,2014_muni,blaimont,Bernard,t1,BOURGEOIS,Noël,LDVD,73.50746268656717
2014_muni_t1,08025,2,08025,08130,NC,2014,08,08,08,2014_muni,blaimont,Bernard,t1,DE KOCKER,Georges,LDVG,26.492537313432834
2014_muni_t1,08043,1,08043,08200,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,DROUARD,André,LDVD,67.74580335731414
2014_muni_t1,08043,2,08043,08200,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,COLLINET,Alban,LDVD,32.25419664268585
2014_muni_t1,08053,1,08053,08140,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,LEPAGE,Guy,LDVD,100.0
2014_muni_t1,08053,2,08053,08140,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08067,1,08067,08110,,2014,08,08,08,2014_muni,gillet,Daniel,t1,MARY,Gérard,LDVD,100.0
2014_muni_t1,08067,2,08067,08110,,2014,08,08,08,2014_muni,gillet,Daniel,t1,,,,
2014_muni_t1,08081,1,08081,08120,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,PILARDEAU,Erik,LDVG,100.0
2014_muni_t1,08081,2,08081,08120,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,,,,
2014_muni_t1,08090,1,08090,08110,,2014,08,08,08,2014_muni,gillet,Daniel,t1,LOURDELET,Denis,LDVD,68.80146386093321
2014_muni_t1,08090,2,08090,08110,,2014,08,08,08,2014_muni,gillet,Daniel,t1,VIZCAINO,Edouard,LDVG,31.19853613906679
2014_muni_t1,08107,1,08107,08360,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,SIMON,Didier,LDVG,55.08474576271186
2014_muni_t1,08107,2,08107,08360,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,MAILLOT-ROGIER,Françoise,LDVD,44.91525423728814
2014_muni_t1,08139,1,08139,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,BAUER,Jean-Claude,LUG,100.0
2014_muni_t1,08139,2,08139,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,,,,
2014_muni_t1,08140,1,08140,08160,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MAROT,Christophe,LMDM,100.0
2014_muni_t1,08140,2,08140,08160,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08142,1,08142,08350,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,WELTER,Christian,LUD,100.0
2014_muni_t1,08142,2,08142,08350,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08145,1,08145,08140,,2014,08,08,08,2014_muni,gillet,Daniel,t1,WARSMANN,Jean-Luc,LDVD,100.0
2014_muni_t1,08145,2,08145,08140,,2014,08,08,08,2014_muni,gillet,Daniel,t1,,,,
2014_muni_t1,08173,1,08173,08160,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,BRANZ,Cédric,LDVG,59.067357512953365
2014_muni_t1,08173,2,08173,08160,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,SAVARY,Didier,LSOC,40.932642487046635
2014_muni_t1,08180,1,08180,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,ROUMY,Daniel,LDVD,54.891994917407885
2014_muni_t1,08180,2,08180,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,FRANCOIS,Bruno,LDVG,45.10800508259212
2014_muni_t1,08183,1,08183,08600,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,GILLAUX,Pascal,LUMP,100.0
2014_muni_t1,08183,2,08183,08600,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,,,,
2014_muni_t1,08185,1,08185,08170,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,IGLESIAS,Mario,LDVD,52.96488198042603
2014_muni_t1,08185,2,08185,08170,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,BLANCHEMANCHE,Jean,LDVG,47.03511801957398
2014_muni_t1,08188,1,08188,08700,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,DERUISSEAUX,Dominique,LDVD,56.622516556291394
2014_muni_t1,08188,2,08188,08700,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MICHEL,Gilles,LDVD,43.377483443708606
2014_muni_t1,08190,1,08190,08600,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,WALLENDORFF,Claude,LDVD,56.320061847700046
2014_muni_t1,08190,2,08190,08600,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,BORIN,Daniel,LDVD,32.663316582914575
2014_muni_t1,08191,1,08191,08200,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MAHUT,Raymonde,LDVG,68.760907504363
2014_muni_t1,08191,2,08191,08200,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,BEAUMENIL,Joëlle,LDVD,31.239092495637
2014_muni_t1,08218,1,08218,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,BIGIARINI,Gino,LDVD,67.98975672215109
2014_muni_t1,08218,2,08218,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,RAPHENNE,Francis,LDVG,32.01024327784891
2014_muni_t1,08222,1,08222,08170,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,SONNET,Benoît,LDVG,100.0
2014_muni_t1,08222,2,08222,08170,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,,,,
2014_muni_t1,08239,1,08239,08310,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,SIMON,Jean-Pol,LDVD,65.0709219858156
2014_muni_t1,08239,2,08239,08310,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,JENIN,Bertrand,LDVG,34.9290780141844
2014_muni_t1,08263,1,08263,08440,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,FREROT,Jean-François,LDVG,100.0
2014_muni_t1,08263,2,08263,08440,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08282,1,08282,08260,NC,2014,08,08,08,2014_muni,leroy,Miguel,t1,MOUGIN,Christian,LDVG,55.98526703499079
2014_muni_t1,08282,2,08282,08260,NC,2014,08,08,08,2014_muni,leroy,Miguel,t1,DENIS,Didier,LUC,44.01473296500921
2014_muni_t1,08298,1,08298,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,GIBARU,Bernard,LDVG,52.169076751946605
2014_muni_t1,08298,2,08298,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,DOUZAMY,Jean-Marc,LDVG,47.830923248053395
2014_muni_t1,08302,1,08302,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,BERNARD,Alain,LDVG,100.0
2014_muni_t1,08302,2,08302,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,,,,
2014_muni_t1,08311,1,08311,08210,,2014,08,08,08,2014_muni,gillet,Daniel,t1,RENWEZ,Gérard,LDVD,51.4
2014_muni_t1,08311,2,08311,08210,,2014,08,08,08,2014_muni,gillet,Daniel,t1,WIBLET,Richard,LDVG,27.3
2014_muni_t1,08316,1,08316,08700,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,CORDIER,Pierre,LDVD,100.0
2014_muni_t1,08316,2,08316,08700,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08327,1,08327,08160,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,CLAUDE,Jean-Luc,LUDI,61.79245283018868
2014_muni_t1,08327,2,08327,08160,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MAHIEU,Hugues,LDVG,38.20754716981132
2014_muni_t1,08343,1,08343,08140,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MANOT,Gérard,LDVG,100.0
2014_muni_t1,08343,2,08343,08140,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MAJCHRZAK,Joëlle,LDIV,0.0
2014_muni_t1,08346,1,08346,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,BEAUFEY,Alain,LDVD,100.0
2014_muni_t1,08346,2,08346,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08361,1,08361,08150,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,DOYEN,Michel,LUMP,100.0
2014_muni_t1,08361,2,08361,08150,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,,,,
2014_muni_t1,08362,1,08362,08300,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,DERAMAIX,Guy,LDVD,70.81727062451812
2014_muni_t1,08362,2,08362,08300,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,BARAT,Joëlle,LSOC,29.18272937548188
2014_muni_t1,08365,1,08365,08150,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,TRUONG,Grégory,LDVG,51.449275362318836
2014_muni_t1,08365,2,08365,08150,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,DEVIE,Noëlle,LDVD,48.55072463768116
2014_muni_t1,08367,1,08367,08230,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,BINET,Denis,LUMP,66.11157368859284
2014_muni_t1,08367,2,08367,08230,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,HUET,Richard,LDVG,19.816819317235637
2014_muni_t1,08385,1,08385,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,FORGET,Laurent,LDVD,100.0
2014_muni_t1,08385,2,08385,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,LANCEREAUX,Jean-François,LDVG,0.0
2014_muni_t1,08391,1,08391,08200,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,WATELET,Roger,LDVG,76.60455486542443
2014_muni_t1,08391,2,08391,08200,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MONARD-TEILLAUD,Agnès,LDVD,23.395445134575567
2014_muni_t1,08403,1,08403,08300,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,KOCIUBA,Michel,LDVD,60.514541387024614
2014_muni_t1,08403,2,08403,08300,UD,2014,08,08,08,2014_muni,averly,Renaud,t1,KRAWIEC,Casimir,LDVD,28.859060402684566
2014_muni_t1,08419,1,08419,08460,NC,2014,08,08,08,2014_muni,blaimont,Bernard,t1,DEVILLARD,Alain,LUMP,54.09153952843273
2014_muni_t1,08419,2,08419,08460,NC,2014,08,08,08,2014_muni,blaimont,Bernard,t1,TOUCHON,Baptiste,LDVG,32.593619972260754
2014_muni_t1,08448,1,08448,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,PASCOLO,Robert,LDVG,80.62015503875969
2014_muni_t1,08448,2,08448,08800,NC,2014,08,08,08,2014_muni,depaix,Régis,t1,GESNOT,Dominique,LPG,19.379844961240313
2014_muni_t1,08457,1,08457,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,MULLER,Cécile,LDVD,100.0
2014_muni_t1,08457,2,08457,08090,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08480,1,08480,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,DUPUY,Jérémy,LDVG,52.79347143753923
2014_muni_t1,08480,2,08480,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,FERREIRA,Guy,LDVD,47.20652856246076
2014_muni_t1,08486,1,08486,08320,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,DEVRESSE,Jean-Pol,LDVG,69.23076923076923
2014_muni_t1,08486,2,08486,08320,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,MAJEWSKI,André,LDVG,17.032967032967033
2014_muni_t1,08487,1,08487,08320,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,DEKENS,Bernard,LDVD,100.0
2014_muni_t1,08487,2,08487,08320,LDVD,2014,08,08,08,2014_muni,dekens,Bernard,t1,,,,
2014_muni_t1,08488,1,08488,08440,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,NICOLAS-VIOT,Dominique,LDVD,100.0
2014_muni_t1,08488,2,08488,08440,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,,,,
2014_muni_t1,08490,1,08490,08400,NC,2014,08,08,08,2014_muni,signoret,Francis,t1,DUGARD,Yann,LDVD,57.14285714285714
2014_muni_t1,08490,2,08490,08400,NC,2014,08,08,08,2014_muni,signoret,Francis,t1,ANCELME,Claude,LDVG,42.857142857142854
2014_muni_t1,08491,1,08491,08330,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,DUTERTRE,Patrick,LDVG,69.22033898305085
2014_muni_t1,08491,2,08491,08330,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,JACQUEMART,Nadege,LDVG,30.77966101694915
2014_muni_t1,08497,1,08497,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,PIERQUIN,Bernard,LDVD,65.62009419152275
2014_muni_t1,08497,2,08497,08000,LUMP,2014,08,08,08,2014_muni,ravignon,Boris,t1,DAUCHY,Corinne,LUDI,34.37990580847723
2014_muni_t1,09032,1,09032,09110,SOC,2014,09,09,09,2014_muni,naudy,Alain,t1,FOURCADE,Dominique,LDVG,63.221476510067106
2014_muni_t1,09032,2,09032,09110,SOC,2014,09,09,09,2014_muni,naudy,Alain,t1,DECAMPS,Bernard,LDIV,36.77852348993289
2014_muni_t1,09047,1,09047,09300,LDIV,2014,09,09,09,2014_muni,sgobbo,Gérald,t1,GIRMA,Marcel,LDIV,52.14626391096979
2014_muni_t1,09047,2,09047,09300,LDIV,2014,09,09,09,2014_muni,sgobbo,Gérald,t1,GIRARD,Raphaëlle,LDIV,47.85373608903021
2014_muni_t1,09122,1,09122,09000,,2014,09,09,09,2014_muni,sicre,Roger,t1,MELER,Norbert,LUG,58.8374539715939
2014_muni_t1,09122,2,09122,09000,,2014,09,09,09,2014_muni,sicre,Roger,t1,CHOLIN,Jean,LUMP,23.40873224618622
2014_muni_t1,09124,1,09124,09130,LDVG,2014,09,09,09,2014_muni,panifous,Laurent,t1,PANIFOUS,Laurent,LDVG,65.55323590814196
2014_muni_t1,09124,2,09124,09130,LDVG,2014,09,09,09,2014_muni,panifous,Laurent,t1,BERGE,Jean-Pierre,LDIV,34.44676409185804
2014_muni_t1,09160,1,09160,09300,LDIV,2014,09,09,09,2014_muni,sgobbo,Gérald,t1,SANCHEZ,Marc,LDVG,62.88766368022054
2014_muni_t1,09160,2,09160,09300,LDIV,2014,09,09,09,2014_muni,sgobbo,Gérald,t1,PINHO-TEIXEIRA,Xavier,LDIV,37.11233631977946
2014_muni_t1,09167,1,09167,09210,LDVG,2014,09,09,09,2014_muni,panifous,Laurent,t1,COURNEIL,Jean-Claude,LDVG,71.69059011164273
2014_muni_t1,09167,2,09167,09210,LDVG,2014,09,09,09,2014_muni,panifous,Laurent,t1,GILAMA,Marie,LDIV,28.309409888357255
2014_muni_t1,09181,1,09181,09290,LDVG,2014,09,09,09,2014_muni,panifous,Laurent,t1,BERDOU,Raymond,LDVG,55.23809523809524
2014_muni_t1,09181,2,09181,09290,LDVG,2014,09,09,09,2014_muni,panifous,Laurent,t1,DOUSSIET,Claude,LDVD,44.761904761904766
2014_muni_t1,09185,1,09185,09270,LDVD,2014,09,09,09,2014_muni,trigano,André,t1,MARETTE,Louis,LDVD,68.78612716763006
2014_muni_t1,09185,2,09185,09270,LDVD,2014,09,09,09,2014_muni,trigano,André,t1,LECERF,Pascal,LDIV,31.213872832369944
2014_muni_t1,09188,1,09188,09400,NC,2014,09,09,09,2014_muni,pujol,Philippe,t1,LORENZO,José,LSOC,100.0
2014_muni_t1,09188,2,09188,09400,NC,2014,09,09,09,2014_muni,pujol,Philippe,t1,,,,
2014_muni_t1,09194,1,09194,09500,NC,2014,09,09,09,2014_muni,michau,Jean-Jacques,t1,QUILLIEN,Nicole,LDVG,62.392638036809814
2014_muni_t1,09194,2,09194,09500,NC,2014,09,09,09,2014_muni,michau,Jean-Jacques,t1,SAINT MARTIN,Jean,LDVD,24.294478527607364
2014_muni_t1,09207,1,09207,09330,,2014,09,09,09,2014_muni,sicre,Roger,t1,RAMOS,José,LDVG,100.0
2014_muni_t1,09207,2,09207,09330,,2014,09,09,09,2014_muni,sicre,Roger,t1,,,,
2014_muni_t1,09209,1,09209,09200,LDVG,2014,09,09,09,2014_muni,vigneau,Jean-Noël,t1,BUSCA,Ginette,LDVG,100.0
2014_muni_t1,09209,2,09209,09200,LDVG,2014,09,09,09,2014_muni,vigneau,Jean-Noël,t1,,,,
2014_muni_t1,09245,1,09245,09120,,2014,09,09,09,2014_muni,sicre,Roger,t1,BARBARIA,Catherine,LDIV,63.760683760683754
2014_muni_t1,09245,2,09245,09120,,2014,09,09,09,2014_muni,sicre,Roger,t1,BERNARD,Thierry,LDIV,36.23931623931624
2014_muni_t1,09264,1,09264,09000,,2014,09,09,09,2014_muni,sicre,Roger,t1,PAVELAK-BOURLIER,Christine,LDIV,100.0
2014_muni_t1,09264,2,09264,09000,,2014,09,09,09,2014_muni,sicre,Roger,t1,,,,
2014_muni_t1,09272,1,09272,09000,,2014,09,09,09,2014_muni,sicre,Roger,t1,TARTIÉ,Michel,LDVD,53.219927095990286
