Code INSEE,Code Postal,Nuance_interco,annee,dep_x,dep_y,dept,election,president_nom,president_prenom,tour,Nom,prenom,Nuance,voix_pct_
74026,74330,LNC,2020,74,74,74,2020_muni,carelli,HENRI,t1,MUGNIER,Séverine,LDVD,52.202166064981945
74026,74330,LNC,2020,74,74,74,2020_muni,carelli,HENRI,t1,DAVIET,François,LLR,47.797833935018055
74042,74130,LDVD,2020,74,74,74,2020_muni,valli,STEPHANE,t1,VALLI,Stéphane,LDVD,77.52066115702479
74042,74130,LDVD,2020,74,74,74,2020_muni,valli,STEPHANE,t1,VINUREL,Marie-Christine,LECO,22.479338842975206
74043,74890,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t1,JACQUIER,Olivier,LDIV,59.33075933075933
74043,74890,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t1,BEL,Sebastien,LDVD,40.66924066924067
74056,74400,LDVC,2020,74,74,74,2020_muni,fournier,Eric,t1,FOURNIER,Eric,LDVC,50.781489426907754
74056,74400,LDVC,2020,74,74,74,2020_muni,fournier,Eric,t1,LAFFIN,François-Xavier,LECO,34.26294820717131
74081,74300,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t1,MAS,Jean-Philippe,LDVD,65.49041400388998
74081,74300,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t1,RUET,Claude,LDVD,24.729091414281747
74082,74160,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t2,THORET-MAIRESSE,Valérie,LDVD,41.265060240963855
74082,74160,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t2,LECAQUE,Vincent,LDVC,31.42570281124498
74094,74380,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,BOCCARD,Bernard,LDVD,100.0
74094,74380,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,,,,
74096,74350,NC,2020,74,74,74,2020_muni,brand,XAVIER,t2,MERMILLOD,Sylvie,LDIV,37.73024361259655
74096,74350,NC,2020,74,74,74,2020_muni,brand,XAVIER,t2,BOUCHET,Daniel,LDVD,28.520499108734406
74104,74210,LDVG,2020,74,74,74,2020_muni,dalex,JACQUES,t1,COUTIN,Michel,LDVC,56.38095238095238
74104,74210,LDVG,2020,74,74,74,2020_muni,dalex,JACQUES,t1,LUTZ,Michèle,LDVD,43.61904761904762
74105,74140,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t2,CHUINARD,Claire,LDVC,43.78219278881531
74105,74140,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t2,BARRAS,Olivier,LDVD,41.574687270051506
74112,74330,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,DAVIET,Roland,LDVD,100.0
74112,74330,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,,,,
74119,74500,LDVD,2020,74,74,74,2020_muni,lei,JOSIANE,t1,LEI,Josiane,LDVD,50.638686131386855
74119,74500,LDVD,2020,74,74,74,2020_muni,lei,JOSIANE,t1,CANNESSANT,Stéphane,LDVC,25.775547445255476
74123,74210,LDVG,2020,74,74,74,2020_muni,dalex,JACQUES,t2,DALEX,Jacques,LDVG,38.2898221717745
74123,74210,LDVG,2020,74,74,74,2020_muni,dalex,JACQUES,t2,BERNARD,Anne-Marie,LDVC,33.86303443057132
74133,74240,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,BOSLAND,Jean-Paul,LDVD,59.82324949014276
74133,74240,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,SAINT-SEVERIN,Marcelo,LDIV,40.17675050985724
74137,74570,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,CHAUMONTET,Henri,LDVD,100.0
74137,74570,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,,,,
74164,74970,LDVD,2020,74,74,74,2020_muni,valli,STEPHANE,t1,PERY,Christophe,LDVC,53.02897278314311
74164,74970,LDVD,2020,74,74,74,2020_muni,valli,STEPHANE,t1,MAURIS-DEMOURIOUX,Bertrand,LDVD,46.97102721685689
74169,74460,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t1,VANNSON,Chantal,LDVD,100.0
74169,74460,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t1,,,,
74208,74190,LDVD,2020,74,74,74,2020_muni,peillex,Jean-Marc,t2,CASTÉRA,Raphaël,LDVG,61.614867029798134
74208,74190,LDVD,2020,74,74,74,2020_muni,peillex,Jean-Marc,t2,PASTERIS,André,LDIV,38.38513297020186
74213,74330,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,BRUYERE,Pierre,LDVD,100.0
74213,74330,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,,,,
74218,74500,LDVD,2020,74,74,74,2020_muni,lei,JOSIANE,t1,GRANDCHAMP,Jacques,LDVD,56.67330677290837
74218,74500,LDVD,2020,74,74,74,2020_muni,lei,JOSIANE,t1,DECONCHE,Xavier,LDIV,43.32669322709163
74220,74930,LDVC,2020,74,74,74,2020_muni,javogues,SEBASTIEN,t2,PETEX-LEVET,Christelle,LDVC,40.19819043515726
74220,74930,LDVC,2020,74,74,74,2020_muni,javogues,SEBASTIEN,t2,VENTURINI,Olivier,LDVC,38.90564411891426
74224,74800,LNC,2020,74,74,74,2020_muni,ratsimba,DAVID,t2,GEORGET,Jean-Claude,LECO,40.789899643897705
74224,74800,LNC,2020,74,74,74,2020_muni,ratsimba,DAVID,t2,MAURE,Sébastien,LDVD,31.595985755908064
74225,74150,LNC,2020,74,74,74,2020_muni,ravoire,FRANCOIS,t2,HEISON,Christian,LDVD,38.09385863267671
74225,74150,LNC,2020,74,74,74,2020_muni,ravoire,FRANCOIS,t2,MORISOT,Jacques,LDIV,31.3441483198146
74229,74140,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,DOUBLET,Gabriel,LDVC,100.0
74229,74140,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,,,,
74236,74170,LDVD,2020,74,74,74,2020_muni,peillex,Jean-Marc,t1,PEILLEX,Jean-Marc,LDVD,77.62669962917181
74236,74170,LDVD,2020,74,74,74,2020_muni,peillex,Jean-Marc,t1,DU PELOUX,Cyrille,LDVD,22.373300370828183
74242,74410,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,BEAL,Michel,LDVD,100.0
74242,74410,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,,,,
74243,74160,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t1,LECAUCHOIS,Véronique,LDIV,59.874389392882065
74243,74160,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t1,VIELLIARD,Antoine,LUC,40.125610607117935
74250,74800,LNC,2020,74,74,74,2020_muni,ratsimba,DAVID,t1,GAILLARD,Marin,LDVD,100.0
74250,74800,LNC,2020,74,74,74,2020_muni,ratsimba,DAVID,t1,,,,
74256,74700,LDVD,2020,74,74,74,2020_muni,peillex,Jean-Marc,t2,MORAND,Georges,LDVD,43.558394160583944
74256,74700,LDVD,2020,74,74,74,2020_muni,peillex,Jean-Marc,t2,LEMOINE,Jacques,LDIV,35.71167883211679
74263,74140,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t2,DEMOLIS,Cyril,LDVD,46.52307692307692
74263,74140,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t2,BIDAL,Jean-Luc,LDVD,41.96923076923077
74264,74950,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t1,PEPIN,Stéphane,LDVD,55.208333333333336
74264,74950,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t1,DEBIOL,Jean-François,LDVD,44.79166666666667
74267,74320,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,LYONNAZ,Bruno,LDVD,100.0
74267,74320,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,,,,
74272,74330,LNC,2020,74,74,74,2020_muni,carelli,HENRI,t1,SONNERAT,Yvan,LDVD,56.07547169811321
74272,74330,LNC,2020,74,74,74,2020_muni,carelli,HENRI,t1,DUBOIS,Luc,LDVD,43.924528301886795
74278,74300,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t2,GYSELINCK,Fabrice,LDVD,49.10878918254456
74278,74300,LDVD,2020,74,74,74,2020_muni,mas,JEAN PHILIPPE,t2,DUCRETTET,Pascal,LDVD,36.754763368162266
74280,74230,LNC,2020,74,74,74,2020_muni,fournier bidoz,GERARD,t2,BIBOLLET,Pierre,LDVD,52.736318407960205
74280,74230,LNC,2020,74,74,74,2020_muni,fournier bidoz,GERARD,t2,VULLIET,Jean,LDIV,47.2636815920398
74281,74200,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t2,ARMINJON,Christophe,LDVD,48.357224406951666
74281,74200,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t2,BAUD,Jean-Baptiste,LDVG,27.388050234682225
74282,74570,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,ANSELME,Christian,LDVD,62.41213466518683
74282,74570,LDVC,2020,74,74,74,2020_muni,lardet,FREDERIQUE,t1,BERTHOLIO,Christophe,LDVD,22.41953385127636
74288,74520,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t1,MAGNIN,Alban,LUDI,52.25603357817419
74288,74520,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t1,BOURQUIN,Marie-Noëlle,LDIV,47.74396642182581
74293,74140,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t1,BASTARD,Catherine,LDVD,50.520833333333336
74293,74140,LDVD,2020,74,74,74,2020_muni,arminjon,CHRISTOPHE,t1,DALHEIMER,Philipp,LDIV,49.47916666666667
74298,74100,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,ANTOINE,Patrick,LDVD,100.0
74298,74100,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,,,,
74305,74100,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,JACQUIER,Nadine,LDIV,52.3342939481268
74305,74100,LDVC,2020,74,74,74,2020_muni,doublet,GABRIEL,t1,DE CHIARA,Daniel,LDVD,47.665706051873194
74309,74580,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t1,CHEVALIER,Laurent,LDIV,52.62725779967159
74309,74580,NC,2020,74,74,74,2020_muni,crastes,PIERRE JEAN,t1,BONAVENTURE,André,LDVC,47.3727422003284
74311,74250,LNC,2020,74,74,74,2020_muni,forel,Bruno,t1,POCHAT-BARON,Pascal,LDVD,100.0
74311,74250,LNC,2020,74,74,74,2020_muni,forel,Bruno,t1,,,,
76057,76360,LDVG,2020,76,76,76,2020_muni,bouillon,Christophe,t1,BOUILLON,Christophe,LDVG,100.0
76057,76360,LDVG,2020,76,76,76,2020_muni,bouillon,Christophe,t1,,,,
76103,76240,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,GRELAUD,Laurent,LDVG,54.65274625510668
76103,76240,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,LABARRE,Gwenaël,LDVD,26.872446663640492
76108,76230,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,PEREZ,Théo,LDIV,46.5205603253502
76108,76230,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,GUGUIN,Marie-Françoise,LDVD,40.21690013556258
76114,76210,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t2,DORE,Christophe,LDIV,50.58224163027657
76114,76210,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t2,POTIER,Douglas,LDVD,20.487627365356623
76116,76520,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,GRISEL,Bruno,LDVD,56.26740947075209
76116,76520,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,CAILLAUD,François,LDVG,43.73259052924791
76157,76380,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,BOULANGER,Mélanie,LUG,100.0
76157,76380,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,,,,
76164,76490,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,CORITON,Bastien,LDVG,100.0
76164,76490,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,,,,
76165,76320,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,BONNATERRE,Laurent,LDVG,100.0
76165,76320,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,,,,
76178,76410,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,MARCHE,Frédéric,LDVG,50.139082058414466
76178,76410,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,LEFEBVRE BELLEGUEULLE,Laëtitia,LDVG,19.19332406119611
76212,76160,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,LECERF,Christian,LDVD,64.31761786600497
76212,76160,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,DEMISELLE,Florence,LDVG,35.68238213399504
76216,76250,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,GAMBIER,Dominique,LDVG,51.71764705882354
76216,76250,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,DUCHAUSSOY,Vincent,LUG,48.28235294117647
76217,76200,LCOM,2020,76,76,76,2020_muni,langlois,Nicolas,t1,LANGLOIS,Nicolas,LCOM,61.4111975457434
76217,76200,LCOM,2020,76,76,76,2020_muni,langlois,Nicolas,t1,GAUTIER,André,LDVD,17.72762134326723
76222,76480,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,DELALANDRE,Jean,LDVD,55.66750629722922
76222,76480,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,BLANPAIN,Lukas,LDVG,37.97229219143577
76231,76500,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,MERABET,Djoudé,LSOC,65.92685214129416
76231,76500,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,DURAND,Marie,LEXD,15.75492341356674
76255,76260,NC,2020,76,76,76,2020_muni,facque,Eddie,t2,BARBIER,Michel,LDVG,49.02506963788301
76255,76260,NC,2020,76,76,76,2020_muni,facque,Eddie,t2,DERRIEN,Yves,LDVC,33.42618384401114
76258,76640,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,VASSE,Jean-Marc,LDIV,57.730590577305904
76258,76640,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,LEFEBVRE,Joël,LDIV,42.269409422694096
76259,76400,LNC,2020,76,76,76,2020_muni,vasset,Laurent,t2,POUSSIER-WINSBACK,Marie-Agnès,LDVD,51.51622628125554
76259,76400,LNC,2020,76,76,76,2020_muni,vasset,Laurent,t2,JEANNE,Patrick,LUG,48.48377371874446
76276,76440,LDVD,2020,76,76,76,2020_muni,picard,Eric,t2,LEJEUNE,Michel,LDVD,49.63985594237695
76276,76440,LDVD,2020,76,76,76,2020_muni,picard,Eric,t2,GODEBOUT,Frédéric,LDVD,41.89675870348139
76305,76700,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,BRUNEAU,Alban,LCOM,100.0
76305,76700,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,,,,
76312,76220,LDVD,2020,76,76,76,2020_muni,picard,Eric,t1,PICARD,Eric,LDVD,56.14430665163472
76312,76220,LDVD,2020,76,76,76,2020_muni,picard,Eric,t1,LEGENDRE,Florence,LDVG,43.85569334836528
76319,76530,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,LESAGE,Julie,LSOC,49.160251924422674
76319,76530,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,DUPRAY,Patrice,LCOM,45.6962911126662
76322,76120,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,ROULY,Nicolas,LUG,79.7676543532176
76322,76120,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,FROGER,Eve,LRN,20.232345646782406
76341,76700,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,MOREL,Christine,LCOM,59.060022650056624
76341,76700,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,VIEUBLÉ,Nacéra,LDVG,40.939977349943376
76351,76600/76610/76620,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t2,PHILIPPE,Edouard,LDVC,58.833571077800904
76351,76600/76610/76620,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t2,LECOQ,Jean-Paul,LDVG,41.1664289221991
76366,76770,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,GRENIER,Daniel,LDVG,67.51412429378531
76366,76770,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,TURPAUD,Thierry,LDIV,32.48587570621469
76384,76170,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,DECHAMPS,Christine,LDVG,52.8285835814547
76384,76170,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,LEROUX,Philippe,LDVD,47.1714164185453
76402,76770,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,COUTEY,Guillaume,LSOC,100.0
76402,76770,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,,,,
76410,76150,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,LAMIRAY,David,LDVG,83.3267169511711
76410,76150,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,HENRI,Sandrine,LDVD,16.6732830488289
76429,76240,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,VENNIN,Jean-Marc,LDIV,34.566326530612244
76429,76240,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,LOUVET,Fabrice,LDIV,26.105442176870746
76447,76290,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,DUBOST,Jérôme,LUG,62.71938283510126
76447,76290,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,FIDELIN,Daniel,LDVD,37.28061716489874
76451,76130,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,FLAVIGNY,Catherine,LUD,49.977507872244715
76451,76130,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,NICQ-CROIZAT,Sylvie,LDVG,35.8974358974359
76452,76710,LNC,2020,76,76,76,2020_muni,herbet,Eric,t1,CLABAUT,Anne-Sophie,LDVD,65.97765363128491
76452,76710,LNC,2020,76,76,76,2020_muni,herbet,Eric,t1,LANGLOIS,Thierry,LDIV,34.022346368715084
76462,76270,LNC,2020,76,76,76,2020_muni,bertrand,Nicolas,t1,LEFRANÇOIS,Xavier,LDVD,71.51015228426397
76462,76270,LNC,2020,76,76,76,2020_muni,bertrand,Nicolas,t1,LACAILLE,Joël,LDVG,28.48984771573604
76474,76960,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,MULOT,Myriam,LDVG,50.42918454935622
76474,76960,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,AUBERT,Christophe,LDVG,49.57081545064378
76475,76520,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,GUILBERT,Bruno,LDVD,53.402881271733726
76475,76520,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,CHOLLOIS,Hervé,LDIV,46.59711872826627
76476,76330,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,CAROLO-LUTROT,Virginie,LDIV,71.41870900932
76476,76330,LDIV,2020,76,76,76,2020_muni,carolo lutrot,Virginie,t1,MONTIER,Jean-Cyril,LRN,15.878494994822228
76481,76930,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,ROUSSELIN,Jean-Louis,LDVD,56.997578692493946
76481,76930,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,PIZANT,Bruno,LDIV,43.002421307506054
76484,76350,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,BARRE,Stéphane,LCOM,76.71058223544411
76484,76350,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,LETELLIER,Christine,LDIV,16.107097322566936
76495,76570,LDVG,2020,76,76,76,2020_muni,bouillon,Christophe,t1,TIERCE,François,LDIV,64.85078162008526
76495,76570,LDVG,2020,76,76,76,2020_muni,bouillon,Christophe,t1,DÉMARES,Michèle,LDVG,18.000947418285172
76497,76650,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,BIGOT,Joël,LSOC,100.0
76497,76650,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,,,,
76498,76140,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,GOUJON,Charlotte,LUG,56.191911580005026
76498,76140,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,GOURY,Nicolas,LRN,23.38608389851796
76540,76000/76100,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,MAYER-ROSSIGNOL,Nicolas,LUG,67.12489212180989
76540,76000/76100,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,BURES,Jean-François,LDVD,32.875107878190114
76552,76310,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,DEJEAN DE LA BATIE,Hubert,LDVD,100.0
76552,76310,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,,,,
76561,76410,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,BENDJEBARA-BLAIS,Karine,LDVG,63.75591793792741
76561,76410,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,LEDÉMÉ,Dominique,LDIV,36.24408206207259
76575,76800,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,MOYSE,Joachim,LUG,78.94275060320246
76575,76800,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,CHARAFI,Brahim,LDVC,13.687212107918404
76618,76370,LDIV,2020,76,76,76,2020_muni,philippe,Patrice,t1,PHILIPPE,Patrice,LDIV,56.604251012145745
76618,76370,LDIV,2020,76,76,76,2020_muni,philippe,Patrice,t1,MARTIN,Patrick,LDIV,43.39574898785425
76624,76510,LDIV,2020,76,76,76,2020_muni,philippe,Patrice,t1,LEFEBVRE,Blandine,LDVC,54.638515674984
76624,76510,LDIV,2020,76,76,76,2020_muni,philippe,Patrice,t1,COUAILLET,Thierry,LDIV,45.361484325015994
76640,76320,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,MEZRAR,Nadia,LDVG,53.407407407407405
76640,76320,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t1,DESANGLOIS,Patrice,LSOC,46.59259259259259
76647,76430,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,EUDIER,Clotilde,LDVD,55.780535597648594
76647,76430,LDVC,2020,76,76,76,2020_muni,philippe,Edouard,t1,LECLERCQ,Hubert,LDIV,44.219464402351406
76655,76460,NC,2020,76,76,76,2020_muni,lheureux,Jérôme,t1,OUVRY,Jean-François,LDVD,51.75097276264592
76655,76460,NC,2020,76,76,76,2020_muni,lheureux,Jérôme,t1,SALLÉ,Joël,LDVG,29.961089494163424
76681,76300,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,PANE,Luce,LDVG,48.41904100069493
76681,76300,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,VERNIER,Alexis,LUG,27.484364141765116
76709,76580,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,CALLAIS,Patrick,LDVG,55.46448087431693
76709,76580,LUG,2020,76,76,76,2020_muni,mayer rossignol,Nicolas,t2,GIRAUD,Patrick,LDVG,33.60655737704918
76711,76470,NC,2020,76,76,76,2020_muni,facque,Eddie,t1,JACQUES,Laurent,LUG,72.99757281553399
76711,76470,NC,2020,76,76,76,2020_muni,facque,Eddie,t1,MOMPACH,Cédric,LDIV,27.002427184466022
76758,76190,LDVG,2020,76,76,76,2020_muni,charassier,Gérard,t1,CANU,Emile,LDVG,56.708860759493675
76758,76190,LDVG,2020,76,76,76,2020_muni,charassier,Gérard,t1,MASSET,Charlotte,LDVC,29.592123769338958
77014,77210,LNC,2020,77,77,77,2020_muni,gouhoury,Pascal,t2,NOUHAUD,Marie-Charlotte,LLR,60.22201665124884
77014,77210,LNC,2020,77,77,77,2020_muni,gouhoury,Pascal,t2,BANDINI,Dimitri,LDVG,39.77798334875116
77018,77700,LUDI,2020,77,77,77,2020_muni,descrouet,Philippe,t2,GBIORCZYK,Anne,LDVD,47.199999999999996
77018,77700,LUDI,2020,77,77,77,2020_muni,descrouet,Philippe,t2,DE BELENET,Arnaud,LDVD,44.96
77037,77590,LNC,2020,77,77,77,2020_muni,gouhoury,Pascal,t2,DINTILHAC,David,LDVC,36.72922252010724
77037,77590,LNC,2020,77,77,77,2020_muni,gouhoury,Pascal,t2,GAUTHIER,Patrick,LDVD,32.21626452189455
77040,77310,LUDI,2020,77,77,77,2020_muni,vernin,Franck,t1,CHAGNAT,Véronique,LDVD,62.77372262773723
77040,77310,LUDI,2020,77,77,77,2020_muni,vernin,Franck,t1,BERTRY,Alain,LDVD,19.27007299270073
77053,77170,LSOC,2020,77,77,77,2020_muni,laviolette,Jean,t2,LAVIOLETTE,Jean,LSOC,51.21527777777778
77053,77170,LSOC,2020,77,77,77,2020_muni,laviolette,Jean,t2,DENION,Franck,LDVC,38.686342592592595
77055,77177,LUG,2020,77,77,77,2020_muni,le lay felzine,Guillaume,t2,BARNIER,Stéphanie,LDVG,61.181026137463704
77055,77177,LUG,2020,77,77,77,2020_muni,le lay felzine,Guillaume,t2,GILLET,Frederic,LDVD,38.8189738625363
77058,77600,LDVC,2020,77,77,77,2020_muni,michel,Jean-Paul,t2,DUBOSC,Yann,LLR,47.993723380407985
77058,77600,LDVC,2020,77,77,77,2020_muni,michel,Jean-Paul,t2,MASSON,Loic,LDVD,32.122842412015245
77067,77240,,2020,77,91,91,2020_muni,bisson,Michel,t1,CHAPLET,Olivier,LDVD,66.17308325106943
77067,77240,,2020,77,91,91,2020_muni,bisson,Michel,t1,BOSQUILLON,Christophe,LDVG,33.82691674893057
77079,77430,LDVC,2020,77,77,77,2020_muni,septiers,Patrick,t1,GONORD,Michel,LDVG,59.34640522875817
77079,77430,LDVC,2020,77,77,77,2020_muni,septiers,Patrick,t1,AUFILS,Dominique,LDVG,40.65359477124183
77083,77420,LUG,2020,77,77,77,2020_muni,le lay felzine,Guillaume,t2,TALLET,Maud,LDVG,46.88653704159488
77083,77420,LUG,2020,77,77,77,2020_muni,le lay felzine,Guillaume,t2,LAGAY,Rémy,LREM,25.276888998277137
77085,77600,LDVC,2020,77,77,77,2020_muni,michel,Jean-Paul,t1,COLAISSEAU,Olivier,LDIV,58.93186003683242
77085,77600,LDVC,2020,77,77,77,2020_muni,michel,Jean-Paul,t1,MUNIER,Pierrette,LDVC,41.06813996316759
77100,77820,NC,2020,77,77,77,2020_muni,poteau,Christian,t1,TORCOL,Patricia,LDVD,52.275862068965516
77100,77820,NC,2020,77,77,77,2020_muni,poteau,Christian,t1,BETTENCOURT,François,LDVD,27.448275862068964
77108,77500,LUG,2020,77,77,77,2020_muni,le lay felzine,Guillaume,t1,RABASTE,Brice,LUD,54.81829841812741
