annee,ident_election_ville,Nuance_muni,voix_pct,Nuance_interco
2014,40269,LUG,100.0,NC
2014,40271,LDVG,57.562408223201174,LUG
2014,40272,LSOC,63.29113924050633,LUG
2014,40273,LSOC,58.55584806318165,LSOC
2014,40274,LDVG,62.732095490716176,LUD
2014,40280,LDVG,54.97005988023952,LUD
2014,40283,LSOC,51.6983695652174,LUG
2014,40286,LDVG,84.69860896445131,NC
2014,40287,LDVD,52.69886363636363,LUD
2014,40288,LDVG,100.0,LDVG
2014,40291,LDVD,100.0,LUG
2014,40292,LDVG,100.0,LUG
2014,40294,LSOC,100.0,LUG
2014,40296,LDVD,54.20911528150134,LUG
2014,40304,LDVD,62.13861386138614,LUG
2014,40307,LDVG,100.0,NC
2014,40309,LSOC,100.0,LSOC
2014,40312,LUG,62.738799661876584,LSOC
2014,40313,LUG,100.0,LSOC
2014,40314,LDVG,85.19134775374376,LUG
2014,40317,LDVD,100.0,LUG
2014,40326,LDVG,54.75372279495991,LUMP
2014,40328,LUG,52.08012326656395,LUG
2014,40331,LUG,100.0,NC
2014,40332,LSOC,100.0,LUD
2014,40333,LDVG,53.546592489568845,LUG
2014,41010,LDVG,64.02753872633392,LUD
2014,41025,LDIV,67.58321273516643,LDIV
2014,41029,LDIV,100.0,LSOC
2014,41031,LDIV,57.01067615658363,LSOC
2014,41032,LDIV,100.0,LSOC
2014,41043,LDVD,60.64981949458483,LDIV
2014,41044,LDVG,100.0,LSOC
2014,41045,LDVG,56.07196401799101,LSOC
2014,41046,LDVD,100.0,LDVD
2014,41047,LMDM,100.0,LSOC
2014,41051,LDIV,50.56179775280899,LDIV
2014,41052,LDIV,56.78119349005425,LSOC
2014,41055,LDIV,64.07766990291263,LSOC
2014,41059,LDIV,100.0,LDIV
2014,41061,LDIV,57.8386605783866,LSOC
2014,41067,LDIV,59.67854647099931,LSOC
2014,41074,LDVD,100.0,NC
2014,41075,LDVD,100.0,LDVD
2014,41080,LDIV,100.0,LDIV
2014,41085,LDIV,100.0,LDIV
2014,41091,LDIV,100.0,LSOC
2014,41094,LDIV,55.11450381679389,LDIV
2014,41095,LDVD,100.0,LDVD
2014,41097,LUDI,50.73068893528184,LSOC
2014,41101,LDIV,100.0,LSOC
2014,41104,LDIV,100.0,LDIV
2014,41106,LDIV,56.158940397350996,LDVD
2014,41120,LDVG,100.0,LUD
2014,41126,LDVG,100.0,LDIV
2014,41143,LDIV,100.0,LDVG
2014,41147,LDIV,100.0,LSOC
2014,41148,LDIV,100.0,LDIV
2014,41150,LDIV,100.0,LDIV
2014,41151,LDIV,50.25094102885822,LDIV
2014,41154,LDVD,100.0,LDVD
2014,41155,LDIV,52.532561505065125,LDVD
2014,41157,LDVD,62.71393643031785,LSOC
2014,41158,LDVD,54.006410256410255,LUD
2014,41159,LDVD,61.84538653366584,NC
2014,41161,LDVD,52.467532467532465,LDVD
2014,41164,LUDI,75.10460251046025,LDIV
2014,41167,LDIV,52.899408284023664,LSOC
2014,41171,LDVD,64.55696202531645,LDVD
2014,41173,LDIV,100.0,LDVD
2014,41175,LDVG,70.68676716917923,LDVD
2014,41180,LDIV,51.18898623279099,LDIV
2014,41185,LUMP,63.78737541528239,LSOC
2014,41198,LDVD,51.15107913669065,LDIV
2014,41199,LUDI,67.57624398073835,LUD
2014,41204,LDIV,50.32894736842105,LDIV
2014,41207,LDIV,58.65384615384615,LDIV
2014,41211,LDIV,66.54357459379617,LDIV
2014,41212,LDVG,60.01239925604464,LSOC
2014,41220,LDIV,100.0,LDIV
2014,41226,LDVG,60.595647193585336,LUD
2014,41229,LDIV,73.19371727748691,LDIV
2014,41230,LDIV,65.33592989289193,LSOC
2014,41231,LDVD,100.0,NC
2014,41235,LDVG,100.0,LDVG
2014,41238,LDVD,100.0,LUD
2014,41239,LDIV,100.0,LDIV
2014,41241,LDIV,100.0,LDVD
2014,41242,LDIV,51.19667013527576,LDIV
2014,41247,LDVD,100.0,LDIV
